"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Ohio"	"39"	"2010"	"2010"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	440	11536504	3.8
	"Ohio"	"39"	"2010"	"2010"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1414	11536504	12.3
	"Ohio"	"39"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	7399	11536504	64.1
"Total"	"Ohio"	"39"	"2010"	"2010"			108711	11536504	942.3
	"Ohio"	"39"	"2011"	"2011"	"Certain infectious and parasitic diseases"	"A00-B99"	2824	11544824	24.5
	"Ohio"	"39"	"2011"	"2011"	"Neoplasms"	"C00-D48"	25807	11544824	223.5
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	474	11544824	4.1
	"Ohio"	"39"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5301	11544824	45.9
	"Ohio"	"39"	"2011"	"2011"	"Mental and behavioural disorders"	"F01-F99"	6513	11544824	56.4
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the nervous system"	"G00-G98"	6714	11544824	58.2
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	34698	11544824	300.6
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	11689	11544824	101.2
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	3899	11544824	33.8
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	199	11544824	1.7
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	654	11544824	5.7
	"Ohio"	"39"	"2011"	"2011"	"Diseases of the genitourinary system"	"N00-N98"	2616	11544824	22.7
	"Ohio"	"39"	"2011"	"2011"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	35	11544824	0.3
	"Ohio"	"39"	"2011"	"2011"	"Certain conditions originating in the perinatal period"	"P00-P96"	563	11544824	4.9
	"Ohio"	"39"	"2011"	"2011"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	403	11544824	3.5
	"Ohio"	"39"	"2011"	"2011"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1409	11544824	12.2
	"Ohio"	"39"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	7625	11544824	66.0
"Total"	"Ohio"	"39"	"2011"	"2011"			111427	11544824	965.2
	"Ohio"	"39"	"2012"	"2012"	"Certain infectious and parasitic diseases"	"A00-B99"	2788	11550839	24.1
	"Ohio"	"39"	"2012"	"2012"	"Neoplasms"	"C00-D48"	26001	11550839	225.1
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	477	11550839	4.1
	"Ohio"	"39"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5294	11550839	45.8
	"Ohio"	"39"	"2012"	"2012"	"Mental and behavioural disorders"	"F01-F99"	6878	11550839	59.5
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the nervous system"	"G00-G98"	6683	11550839	57.9
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	34834	11550839	301.6
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	11656	11550839	100.9
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the digestive system"	"K00-K92"	3872	11550839	33.5
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	195	11550839	1.7
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	618	11550839	5.4
	"Ohio"	"39"	"2012"	"2012"	"Diseases of the genitourinary system"	"N00-N98"	2731	11550839	23.6
	"Ohio"	"39"	"2012"	"2012"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	39	11550839	0.3
	"Ohio"	"39"	"2012"	"2012"	"Certain conditions originating in the perinatal period"	"P00-P96"	545	11550839	4.7
	"Ohio"	"39"	"2012"	"2012"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	410	11550839	3.5
	"Ohio"	"39"	"2012"	"2012"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1590	11550839	13.8
	"Ohio"	"39"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	7881	11550839	68.2
"Total"	"Ohio"	"39"	"2012"	"2012"			112498	11550839	973.9
	"Ohio"	"39"	"2013"	"2013"	"Certain infectious and parasitic diseases"	"A00-B99"	2842	11570022	24.6
	"Ohio"	"39"	"2013"	"2013"	"Neoplasms"	"C00-D48"	25688	11570022	222.0
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	452	11570022	3.9
	"Ohio"	"39"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5291	11570022	45.7
	"Ohio"	"39"	"2013"	"2013"	"Mental and behavioural disorders"	"F01-F99"	7378	11570022	63.8
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the nervous system"	"G00-G98"	6712	11570022	58.0
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	35253	11570022	304.7
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	11794	11570022	101.9
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	4021	11570022	34.8
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	170	11570022	1.5
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	606	11570022	5.2
	"Ohio"	"39"	"2013"	"2013"	"Diseases of the genitourinary system"	"N00-N98"	2630	11570022	22.7
	"Ohio"	"39"	"2013"	"2013"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	30	11570022	0.3
	"Ohio"	"39"	"2013"	"2013"	"Certain conditions originating in the perinatal period"	"P00-P96"	529	11570022	4.6
	"Ohio"	"39"	"2013"	"2013"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	424	11570022	3.7
	"Ohio"	"39"	"2013"	"2013"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1519	11570022	13.1
	"Ohio"	"39"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	7915	11570022	68.4
"Total"	"Ohio"	"39"	"2013"	"2013"			113258	11570022	978.9
	"Ohio"	"39"	"2014"	"2014"	"Certain infectious and parasitic diseases"	"A00-B99"	2740	11594408	23.6
	"Ohio"	"39"	"2014"	"2014"	"Neoplasms"	"C00-D48"	26142	11594408	225.5
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	430	11594408	3.7
	"Ohio"	"39"	"2014"	"2014"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5442	11594408	46.9
	"Ohio"	"39"	"2014"	"2014"	"Mental and behavioural disorders"	"F01-F99"	7161	11594408	61.8
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the nervous system"	"G00-G98"	7060	11594408	60.9
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	35501	11594408	306.2
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	11739	11594408	101.2
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	4185	11594408	36.1
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	187	11594408	1.6
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	585	11594408	5.0
	"Ohio"	"39"	"2014"	"2014"	"Diseases of the genitourinary system"	"N00-N98"	2716	11594408	23.4
	"Ohio"	"39"	"2014"	"2014"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	22	11594408	0.2
	"Ohio"	"39"	"2014"	"2014"	"Certain conditions originating in the perinatal period"	"P00-P96"	524	11594408	4.5
	"Ohio"	"39"	"2014"	"2014"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	395	11594408	3.4
	"Ohio"	"39"	"2014"	"2014"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1202	11594408	10.4
	"Ohio"	"39"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	8474	11594408	73.1
"Total"	"Ohio"	"39"	"2014"	"2014"			114509	11594408	987.6
	"Ohio"	"39"	"2015"	"2015"	"Certain infectious and parasitic diseases"	"A00-B99"	2914	11605090	25.1
	"Ohio"	"39"	"2015"	"2015"	"Neoplasms"	"C00-D48"	26101	11605090	224.9
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	451	11605090	3.9
	"Ohio"	"39"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5560	11605090	47.9
	"Ohio"	"39"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	6716	11605090	57.9
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	7787	11605090	67.1
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	36704	11605090	316.3
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	12334	11605090	106.3
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	4289	11605090	37.0
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	205	11605090	1.8
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	609	11605090	5.2
	"Ohio"	"39"	"2015"	"2015"	"Diseases of the genitourinary system"	"N00-N98"	2857	11605090	24.6
	"Ohio"	"39"	"2015"	"2015"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	41	11605090	0.4
	"Ohio"	"39"	"2015"	"2015"	"Certain conditions originating in the perinatal period"	"P00-P96"	511	11605090	4.4
	"Ohio"	"39"	"2015"	"2015"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	392	11605090	3.4
	"Ohio"	"39"	"2015"	"2015"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1359	11605090	11.7
	"Ohio"	"39"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	9350	11605090	80.6
"Total"	"Ohio"	"39"	"2015"	"2015"			118188	11605090	1018.4
	"Ohio"	"39"	"2016"	"2016"	"Certain infectious and parasitic diseases"	"A00-B99"	2899	11614373	25.0
	"Ohio"	"39"	"2016"	"2016"	"Neoplasms"	"C00-D48"	26238	11614373	225.9
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	443	11614373	3.8
	"Ohio"	"39"	"2016"	"2016"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5528	11614373	47.6
	"Ohio"	"39"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	6464	11614373	55.7
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	8529	11614373	73.4
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	36121	11614373	311.0
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	11943	11614373	102.8
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	4350	11614373	37.5
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	196	11614373	1.7
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	620	11614373	5.3
	"Ohio"	"39"	"2016"	"2016"	"Diseases of the genitourinary system"	"N00-N98"	3060	11614373	26.3
	"Ohio"	"39"	"2016"	"2016"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	36	11614373	0.3
	"Ohio"	"39"	"2016"	"2016"	"Certain conditions originating in the perinatal period"	"P00-P96"	525	11614373	4.5
	"Ohio"	"39"	"2016"	"2016"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	419	11614373	3.6
	"Ohio"	"39"	"2016"	"2016"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1493	11614373	12.9
	"Ohio"	"39"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	10706	11614373	92.2
"Total"	"Ohio"	"39"	"2016"	"2016"			119572	11614373	1029.5
"Total"	"Ohio"	"39"					1987309	206876274	960.6
	"Oklahoma"	"40"	"1999"	"1999"	"Certain infectious and parasitic diseases"	"A00-B99"	718	3437147	20.9
	"Oklahoma"	"40"	"1999"	"1999"	"Neoplasms"	"C00-D48"	7462	3437147	217.1
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	112	3437147	3.3
	"Oklahoma"	"40"	"1999"	"1999"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1343	3437147	39.1
	"Oklahoma"	"40"	"1999"	"1999"	"Mental and behavioural disorders"	"F01-F99"	553	3437147	16.1
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the nervous system"	"G00-G98"	1093	3437147	31.8
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	14789	3437147	430.3
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	3393	3437147	98.7
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the digestive system"	"K00-K92"	1185	3437147	34.5
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	52	3437147	1.5
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	169	3437147	4.9
	"Oklahoma"	"40"	"1999"	"1999"	"Diseases of the genitourinary system"	"N00-N98"	689	3437147	20.0
	"Oklahoma"	"40"	"1999"	"1999"	"Certain conditions originating in the perinatal period"	"P00-P96"	174	3437147	5.1
	"Oklahoma"	"40"	"1999"	"1999"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	161	3437147	4.7
	"Oklahoma"	"40"	"1999"	"1999"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	384	3437147	11.2
	"Oklahoma"	"40"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	2417	3437147	70.3
"Total"	"Oklahoma"	"40"	"1999"	"1999"			34700	3437147	1009.6
	"Oklahoma"	"40"	"2000"	"2000"	"Certain infectious and parasitic diseases"	"A00-B99"	730	3450654	21.2
	"Oklahoma"	"40"	"2000"	"2000"	"Neoplasms"	"C00-D48"	7585	3450654	219.8
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	135	3450654	3.9
	"Oklahoma"	"40"	"2000"	"2000"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1338	3450654	38.8
	"Oklahoma"	"40"	"2000"	"2000"	"Mental and behavioural disorders"	"F01-F99"	576	3450654	16.7
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the nervous system"	"G00-G98"	1165	3450654	33.8
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	14845	3450654	430.2
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	3476	3450654	100.7
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the digestive system"	"K00-K92"	1211	3450654	35.1
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	48	3450654	1.4
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	202	3450654	5.9
	"Oklahoma"	"40"	"2000"	"2000"	"Diseases of the genitourinary system"	"N00-N98"	771	3450654	22.3
	"Oklahoma"	"40"	"2000"	"2000"	"Certain conditions originating in the perinatal period"	"P00-P96"	180	3450654	5.2
	"Oklahoma"	"40"	"2000"	"2000"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	164	3450654	4.8
	"Oklahoma"	"40"	"2000"	"2000"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	281	3450654	8.1
	"Oklahoma"	"40"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	2367	3450654	68.6
"Total"	"Oklahoma"	"40"	"2000"	"2000"			35079	3450654	1016.6
	"Oklahoma"	"40"	"2001"	"2001"	"Certain infectious and parasitic diseases"	"A00-B99"	687	3467100	19.8
	"Oklahoma"	"40"	"2001"	"2001"	"Neoplasms"	"C00-D48"	7607	3467100	219.4
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	124	3467100	3.6
	"Oklahoma"	"40"	"2001"	"2001"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1413	3467100	40.8
	"Oklahoma"	"40"	"2001"	"2001"	"Mental and behavioural disorders"	"F01-F99"	617	3467100	17.8
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the nervous system"	"G00-G98"	1187	3467100	34.2
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	14235	3467100	410.6
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	3435	3467100	99.1
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the digestive system"	"K00-K92"	1195	3467100	34.5
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	43	3467100	1.2
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	178	3467100	5.1
	"Oklahoma"	"40"	"2001"	"2001"	"Diseases of the genitourinary system"	"N00-N98"	808	3467100	23.3
	"Oklahoma"	"40"	"2001"	"2001"	"Certain conditions originating in the perinatal period"	"P00-P96"	154	3467100	4.4
	"Oklahoma"	"40"	"2001"	"2001"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	162	3467100	4.7
	"Oklahoma"	"40"	"2001"	"2001"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	303	3467100	8.7
	"Oklahoma"	"40"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	2528	3467100	72.9
"Total"	"Oklahoma"	"40"	"2001"	"2001"			34682	3467100	1000.3
	"Oklahoma"	"40"	"2002"	"2002"	"Certain infectious and parasitic diseases"	"A00-B99"	726	3489080	20.8
	"Oklahoma"	"40"	"2002"	"2002"	"Neoplasms"	"C00-D48"	7678	3489080	220.1
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	111	3489080	3.2
	"Oklahoma"	"40"	"2002"	"2002"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1442	3489080	41.3
	"Oklahoma"	"40"	"2002"	"2002"	"Mental and behavioural disorders"	"F01-F99"	644	3489080	18.5
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	1324	3489080	37.9
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	14581	3489080	417.9
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	3476	3489080	99.6
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the digestive system"	"K00-K92"	1292	3489080	37.0
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	39	3489080	1.1
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	187	3489080	5.4
	"Oklahoma"	"40"	"2002"	"2002"	"Diseases of the genitourinary system"	"N00-N98"	760	3489080	21.8
	"Oklahoma"	"40"	"2002"	"2002"	"Certain conditions originating in the perinatal period"	"P00-P96"	168	3489080	4.8
	"Oklahoma"	"40"	"2002"	"2002"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	149	3489080	4.3
	"Oklahoma"	"40"	"2002"	"2002"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	563	3489080	16.1
	"Oklahoma"	"40"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	2356	3489080	67.5
"Total"	"Oklahoma"	"40"	"2002"	"2002"			35502	3489080	1017.5
	"Oklahoma"	"40"	"2003"	"2003"	"Certain infectious and parasitic diseases"	"A00-B99"	787	3504892	22.5
	"Oklahoma"	"40"	"2003"	"2003"	"Neoplasms"	"C00-D48"	7502	3504892	214.0
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	122	3504892	3.5
	"Oklahoma"	"40"	"2003"	"2003"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1476	3504892	42.1
	"Oklahoma"	"40"	"2003"	"2003"	"Mental and behavioural disorders"	"F01-F99"	713	3504892	20.3
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the nervous system"	"G00-G98"	1417	3504892	40.4
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	14496	3504892	413.6
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	3696	3504892	105.5
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the digestive system"	"K00-K92"	1219	3504892	34.8
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	54	3504892	1.5
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	221	3504892	6.3
	"Oklahoma"	"40"	"2003"	"2003"	"Diseases of the genitourinary system"	"N00-N98"	839	3504892	23.9
	"Oklahoma"	"40"	"2003"	"2003"	"Certain conditions originating in the perinatal period"	"P00-P96"	147	3504892	4.2
	"Oklahoma"	"40"	"2003"	"2003"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	174	3504892	5.0
	"Oklahoma"	"40"	"2003"	"2003"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	281	3504892	8.0
	"Oklahoma"	"40"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	2564	3504892	73.2
"Total"	"Oklahoma"	"40"	"2003"	"2003"			35721	3504892	1019.2
	"Oklahoma"	"40"	"2004"	"2004"	"Certain infectious and parasitic diseases"	"A00-B99"	752	3525233	21.3
	"Oklahoma"	"40"	"2004"	"2004"	"Neoplasms"	"C00-D48"	7431	3525233	210.8
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	101	3525233	2.9
	"Oklahoma"	"40"	"2004"	"2004"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1478	3525233	41.9
	"Oklahoma"	"40"	"2004"	"2004"	"Mental and behavioural disorders"	"F01-F99"	774	3525233	22.0
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the nervous system"	"G00-G98"	1460	3525233	41.4
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	13385	3525233	379.7
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	3402	3525233	96.5
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the digestive system"	"K00-K92"	1235	3525233	35.0
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	54	3525233	1.5
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	219	3525233	6.2
	"Oklahoma"	"40"	"2004"	"2004"	"Diseases of the genitourinary system"	"N00-N98"	812	3525233	23.0
	"Oklahoma"	"40"	"2004"	"2004"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	15	3525233	0.4 (Unreliable)
	"Oklahoma"	"40"	"2004"	"2004"	"Certain conditions originating in the perinatal period"	"P00-P96"	166	3525233	4.7
	"Oklahoma"	"40"	"2004"	"2004"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	144	3525233	4.1
	"Oklahoma"	"40"	"2004"	"2004"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	288	3525233	8.2
	"Oklahoma"	"40"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	2767	3525233	78.5
"Total"	"Oklahoma"	"40"	"2004"	"2004"			34483	3525233	978.2
	"Oklahoma"	"40"	"2005"	"2005"	"Certain infectious and parasitic diseases"	"A00-B99"	838	3548597	23.6
	"Oklahoma"	"40"	"2005"	"2005"	"Neoplasms"	"C00-D48"	7621	3548597	214.8
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	133	3548597	3.7
	"Oklahoma"	"40"	"2005"	"2005"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1623	3548597	45.7
	"Oklahoma"	"40"	"2005"	"2005"	"Mental and behavioural disorders"	"F01-F99"	991	3548597	27.9
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the nervous system"	"G00-G98"	1712	3548597	48.2
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	13235	3548597	373.0
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	3956	3548597	111.5
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the digestive system"	"K00-K92"	1353	3548597	38.1
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	65	3548597	1.8
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	201	3548597	5.7
	"Oklahoma"	"40"	"2005"	"2005"	"Diseases of the genitourinary system"	"N00-N98"	870	3548597	24.5
	"Oklahoma"	"40"	"2005"	"2005"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	22	3548597	0.6
	"Oklahoma"	"40"	"2005"	"2005"	"Certain conditions originating in the perinatal period"	"P00-P96"	185	3548597	5.2
	"Oklahoma"	"40"	"2005"	"2005"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	171	3548597	4.8
	"Oklahoma"	"40"	"2005"	"2005"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	346	3548597	9.8
	"Oklahoma"	"40"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	2856	3548597	80.5
"Total"	"Oklahoma"	"40"	"2005"	"2005"			36180	3548597	1019.6
	"Oklahoma"	"40"	"2006"	"2006"	"Certain infectious and parasitic diseases"	"A00-B99"	849	3594090	23.6
